,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
5658,8126486,6392285,Entire home/apt,,,6,4.5,4.0,1.0,1.0,90.0,1.0,25.788793,-80.208763,2016-02-12 14:14:30.684702
5659,8127408,42918146,Entire home/apt,,,6,4.5,3.0,1.0,1.0,89.0,5.0,25.745397,-80.278117,2016-02-12 18:30:35.747264
5660,8128529,31304374,Entire home/apt,,,0,,,3.0,2.0,600.0,1.0,25.940342,-80.136395,2016-02-13 00:15:45.878986
5661,8129038,41610804,Entire home/apt,,,2,5.0,3.0,0.0,1.0,125.0,3.0,25.846018,-80.11872,2016-02-12 22:36:03.343833
5662,8130288,27076549,Entire home/apt,,,8,4.5,3.0,2.0,1.0,80.0,365.0,25.783958,-80.133762,2016-02-12 18:04:11.963920
5663,8130731,29224177,Private room,,,5,4.5,2.0,1.0,1.0,75.0,1.0,25.944701,-80.333108,2016-02-13 02:27:10.940863
5664,8131643,42845276,Entire home/apt,,,13,4.5,3.0,0.0,1.0,125.0,,25.788318,-80.132812,2016-02-12 14:19:05.958888
5665,8132342,34473501,Private room,,,10,5.0,3.0,1.0,1.0,62.0,1.0,25.709127,-80.308271,2016-02-12 23:51:32.360541
5666,8133360,42947071,Entire home/apt,,,16,5.0,4.0,1.0,1.0,70.0,3.0,25.784986,-80.253929,2016-02-12 22:15:49.352249
5667,8134278,42875102,Entire home/apt,,,6,1.0,2.0,1.0,1.0,75.0,1.0,25.788356,-80.139589,2016-02-12 15:49:15.405505
5668,8136595,730823,Entire home/apt,,,2,4.0,4.0,0.0,1.0,84.0,1.0,25.776771,-80.138169,2016-02-12 15:50:39.126056
5669,8143403,28940821,Entire home/apt,,,9,4.5,4.0,1.0,,130.0,2.0,25.835403,-80.120279,2016-02-12 19:23:44.202531
5670,8143619,42997936,Entire home/apt,,,2,5.0,4.0,2.0,1.0,160.0,3.0,25.772458,-80.134045,2016-02-12 17:14:56.255589
5671,8147970,22887206,Entire home/apt,,,2,5.0,4.0,2.0,2.0,250.0,2.0,25.768763,-80.188942,2016-02-12 19:18:54.516451
5672,8152447,25601350,Entire home/apt,,,5,5.0,4.0,1.0,1.0,149.0,3.0,25.793173,-80.128614,2016-02-12 22:33:43.974824
5673,8152715,25601350,Entire home/apt,,,8,5.0,,1.0,1.0,199.0,3.0,25.795237,-80.129909,2016-02-12 16:16:17.863978
5674,8152967,7337708,Private room,,,13,5.0,2.0,1.0,1.0,65.0,1.0,25.888767,-80.131261,2016-02-13 03:23:03.712570
5675,8153031,14615950,Entire home/apt,,,5,5.0,,2.0,1.0,123.0,1.0,25.778724,-80.274156,2016-02-12 14:05:32.709032
5676,8153761,42638123,Shared room,,,3,3.5,3.0,1.0,1.0,79.0,1.0,25.783992,-80.135158,2016-02-12 23:15:31.299775
5677,8160950,22463331,Entire home/apt,,,1,1.0,4.0,1.0,1.0,101.0,2.0,25.948152,-80.120546,2016-02-12 22:13:29.374252
5678,8163047,43086305,Private room,,,1,5.0,2.0,1.0,1.0,65.0,3.0,25.674504,-80.324237,2016-02-13 00:49:57.327563
5679,8164656,17076836,Private room,,,8,4.5,2.0,1.0,,85.0,2.0,25.795464,-80.185664,2016-02-13 02:25:11.920002
5680,8166182,29034036,Entire home/apt,,,8,4.5,4.0,1.0,1.0,250.0,1.0,25.768091,-80.189966,2016-02-12 17:12:06.517000
5681,8166433,12940616,Entire home/apt,,,13,4.5,4.0,0.0,1.0,82.0,1.0,25.778741,-80.134505,2016-02-13 04:29:51.809835
5682,8166519,41610804,Entire home/apt,,,7,4.5,5.0,0.0,1.0,119.0,3.0,25.845427,-80.120903,2016-02-12 21:36:19.560525
5683,8167393,41610804,Entire home/apt,,,5,4.0,5.0,0.0,1.0,115.0,3.0,25.844896,-80.118838,2016-02-13 04:13:25.125713
5684,8167615,14615950,Entire home/apt,,,5,5.0,,2.0,1.0,126.0,1.0,25.778628,-80.273342,2016-02-13 00:34:51.192033
5685,8168810,36862947,Entire home/apt,,,15,4.5,2.0,1.0,1.0,90.0,1.0,25.789492,-80.138779,2016-02-12 22:06:41.212190
5686,8169495,37757209,Entire home/apt,,,1,5.0,2.0,1.0,,195.0,,25.79179,-80.187184,2016-02-12 23:06:01.786488
5687,8170104,31349379,Entire home/apt,,,2,4.0,5.0,2.0,,90.0,4.0,25.729611,-80.244909,2016-02-12 20:55:14.179375
5688,8170225,22125424,Entire home/apt,,,3,3.0,,2.0,2.0,400.0,1.0,25.786187,-80.189322,2016-02-13 05:03:42.892825
5689,8170244,7682859,Entire home/apt,,,0,,,3.0,2.0,200.0,6.0,25.597026,-80.344451,2016-02-12 14:59:46.163871
5690,8170468,43120249,Private room,,,0,,2.0,1.0,1.0,50.0,1.0,25.82289,-80.355993,2016-02-12 20:52:37.627214
5691,8172647,25600195,Private room,,,24,5.0,4.0,1.0,1.0,140.0,1.0,25.793564,-80.187612,2016-02-12 17:49:35.557409
5692,8173196,21258645,Private room,,,6,3.5,2.0,1.0,1.0,62.0,1.0,25.778205,-80.138165,2016-02-13 03:30:23.944433
5693,8174695,25601350,Entire home/apt,,,7,5.0,,1.0,1.0,299.0,1.0,25.791029,-80.130292,2016-02-12 14:11:14.480046
5694,8184959,9559054,Entire home/apt,,,6,5.0,2.0,1.0,1.0,59.0,4.0,25.731311,-80.419526,2016-02-12 19:26:06.643290
5695,8186891,43186181,Entire home/apt,,,0,,2.0,1.0,1.0,70.0,1.0,25.741397,-80.254234,2016-02-13 03:45:30.798080
5696,8187339,43135752,Entire home/apt,,,0,,3.0,1.0,,108.0,1.0,25.927136,-80.159868,2016-02-13 03:21:55.403395
5697,8187448,12234064,Entire home/apt,,,0,,4.0,1.0,1.0,199.0,7.0,25.783331,-80.135194,2016-02-13 05:06:02.686833
5698,8188128,3090735,Entire home/apt,,,8,5.0,4.0,1.0,2.0,125.0,3.0,25.780594,-80.137633,2016-02-13 01:34:41.905095
5699,8188657,819495,Private room,,,0,,4.0,1.0,1.0,175.0,1.0,25.697946,-80.161899,2016-02-12 21:01:28.839699
5700,8192410,32869660,Entire home/apt,,,19,4.5,4.0,1.0,1.0,100.0,4.0,25.789867,-80.132624,2016-02-13 04:13:41.437049
5701,8193697,31117191,Private room,,,0,,2.0,1.0,1.0,100.0,1.0,25.686788,-80.412392,2016-02-12 17:56:49.715582
5702,8200248,24495615,Entire home/apt,,,4,5.0,,2.0,2.0,130.0,1.0,25.93196,-80.126619,2016-02-12 18:56:25.141470
5703,8200591,24495615,Entire home/apt,,,2,2.5,,3.0,2.0,150.0,1.0,25.930338,-80.127645,2016-02-12 22:33:36.305925
5704,8202678,4453408,Entire home/apt,,,13,5.0,5.0,2.0,1.0,205.0,3.0,25.768681,-80.19042,2016-02-12 20:24:51.377699
5705,8203321,10516888,Private room,,,5,4.0,2.0,1.0,1.0,82.0,3.0,25.955401,-80.120625,2016-02-13 02:04:42.472090
5706,8204765,42947071,Entire home/apt,,,15,5.0,5.0,1.0,1.0,120.0,4.0,25.781992,-80.132746,2016-02-13 01:28:15.251039
5707,8205479,37757209,Entire home/apt,,,0,,2.0,1.0,,225.0,,25.790322,-80.187401,2016-02-13 01:06:06.309681
5708,8208689,14557549,Entire home/apt,,,0,,2.0,0.0,1.0,150.0,,25.769726,-80.135234,2016-02-13 04:23:51.123507
5709,8208885,9669972,Entire home/apt,,,0,,2.0,1.0,1.0,100.0,10.0,25.784093,-80.13324,2016-02-13 01:33:26.615743
5710,8209341,41080467,Private room,,,10,5.0,2.0,1.0,1.0,90.0,1.0,25.860802,-80.124206,2016-02-12 17:31:07.402454
5711,8209817,15610868,Entire home/apt,,,7,5.0,4.0,1.0,1.0,200.0,2.0,25.79723,-80.13084,2016-02-12 21:03:32.590362
5712,8212153,43303584,Entire home/apt,,,3,5.0,2.0,1.0,1.0,100.0,2.0,25.889408,-80.206195,2016-02-12 19:38:47.453870
5713,8212229,43221769,Entire home/apt,,,1,,,2.0,2.0,250.0,25.0,25.768946,-80.195191,2016-02-13 03:06:03.939943
5714,8212970,43309555,Private room,,,7,4.5,2.0,1.0,1.0,47.0,1.0,25.899409,-80.167076,2016-02-12 17:07:46.286084
5715,8213582,40068009,Private room,,,21,4.5,3.0,1.0,1.0,70.0,1.0,25.789039,-80.139048,2016-02-13 03:16:03.880517
5716,8218898,35383682,Entire home/apt,,,1,4.0,,1.0,1.0,349.0,1.0,25.79908,-80.126116,2016-02-12 22:51:55.453237
5717,8222887,43359848,Entire home/apt,,,1,5.0,2.0,1.0,1.0,100.0,3.0,25.804768,-80.186377,2016-02-13 00:11:56.082589
5718,8223840,42857343,Entire home/apt,,,3,5.0,,4.0,,210.0,3.0,25.846946,-80.372361,2016-02-12 14:43:40.873031
5719,8224156,43366968,Entire home/apt,,,4,4.5,3.0,1.0,1.0,165.0,1.0,25.793515,-80.186325,2016-02-12 14:08:33.626914
5720,8224810,7779386,Entire home/apt,,,1,2.0,4.0,2.0,2.0,440.0,1.0,25.770169,-80.192824,2016-02-12 14:45:36.711868
5721,8224979,43014448,Entire home/apt,,,3,4.5,4.0,2.0,2.0,140.0,5.0,25.780831,-80.134887,2016-02-12 18:12:22.580799
5722,8226041,28245289,Entire home/apt,,,2,5.0,,2.0,,132.0,4.0,25.811657,-80.186427,2016-02-13 04:23:07.365866
5723,8228057,2995733,Entire home/apt,,,0,,2.0,1.0,1.0,70.0,1.0,25.892063,-80.169293,2016-02-13 00:27:57.179030
5724,8228095,9492545,Entire home/apt,,,19,4.5,3.0,1.0,1.0,100.0,1.0,25.772141,-80.132369,2016-02-12 17:41:29.517921
5725,8234948,13712027,Private room,,,0,,2.0,1.0,,79.0,1.0,25.840653,-80.373473,2016-02-13 04:12:26.278604
5726,8238647,8491415,Entire home/apt,,,2,5.0,3.0,1.0,1.0,110.0,2.0,25.784863,-80.136703,2016-02-12 16:12:44.824854
5727,8238741,24876134,Entire home/apt,,,0,,5.0,1.0,,250.0,8.0,25.837998,-80.119758,2016-02-12 13:58:54.097836
5728,8239974,32363933,Private room,,,1,5.0,1.0,1.0,1.0,175.0,1.0,25.798625,-80.129032,2016-02-12 15:11:07.360113
5729,8240466,13932286,Entire home/apt,,,0,,3.0,1.0,1.0,199.0,1.0,25.800635,-80.185131,2016-02-12 20:58:12.286004
5730,8240914,12571387,Entire home/apt,,,12,4.5,3.0,1.0,1.0,125.0,4.0,25.864539,-80.123726,2016-02-12 14:31:26.327481
5731,8241497,37361689,Entire home/apt,,,2,4.0,4.0,1.0,1.0,160.0,3.0,25.960083,-80.129391,2016-02-13 01:20:48.645471
5732,8244454,13441173,Entire home/apt,,,0,,2.0,1.0,1.0,500.0,1.0,25.778009,-80.188005,2016-02-12 21:45:47.216303
5733,8247498,25169435,Private room,,,1,5.0,2.0,1.0,1.0,59.0,1.0,25.841861,-80.178704,2016-02-13 00:38:12.795794
5734,8249153,7682859,Private room,,,37,5.0,4.0,1.0,1.0,52.0,1.0,25.597202,-80.344052,2016-02-13 04:15:08.274638
5735,8249529,43502883,Private room,,,1,5.0,3.0,1.0,1.0,39.0,2.0,25.675711,-80.467711,2016-02-12 21:59:06.473123
5736,8250377,43508906,Private room,,,0,,2.0,1.0,1.0,59.0,7.0,25.840853,-80.185764,2016-02-12 22:44:11.325328
5737,8252105,43517596,Private room,,,0,,1.0,1.0,1.0,45.0,3.0,25.717649,-80.412607,2016-02-13 00:07:03.479272
5738,8252674,43517596,Private room,,,8,5.0,2.0,1.0,1.0,40.0,2.0,25.718657,-80.413891,2016-02-12 22:57:16.389711
5739,8253790,2521728,Entire home/apt,,,2,5.0,2.0,1.0,1.0,99.0,2.0,25.799918,-80.192818,2016-02-12 20:19:33.536094
5740,8255194,22222100,Entire home/apt,,,2,4.0,4.0,0.0,1.0,129.0,1.0,25.946911,-80.120427,2016-02-13 04:55:33.635168
5741,8255931,4051761,Entire home/apt,,,5,4.5,4.0,0.0,1.0,100.0,1.0,25.846484,-80.119447,2016-02-12 19:08:38.535036
5742,8258388,43551758,Entire home/apt,,,2,5.0,4.0,1.0,1.0,150.0,2.0,25.769412,-80.189077,2016-02-12 14:06:16.983568
5743,8265681,43583154,Entire home/apt,,,3,4.5,,3.0,2.0,200.0,1.0,25.852821,-80.38371,2016-02-12 20:27:31.887068
5744,8265755,43583953,Entire home/apt,,,4,5.0,2.0,1.0,1.0,60.0,3.0,25.854825,-80.121205,2016-02-12 21:53:05.890353
5745,8267189,14657583,Entire home/apt,,,34,5.0,2.0,1.0,1.0,64.0,1.0,25.700596,-80.401815,2016-02-13 02:45:33.377879
5746,8268618,32958310,Entire home/apt,,,7,4.5,4.0,1.0,1.0,185.0,3.0,25.785181,-80.134582,2016-02-13 04:40:02.621826
5747,8271476,31883275,Private room,,,15,4.5,2.0,1.0,1.0,89.0,2.0,25.789415,-80.137552,2016-02-12 16:53:07.584831
5748,8271949,20410749,Entire home/apt,,,2,,4.0,1.0,1.0,150.0,7.0,25.955459,-80.125269,2016-02-12 14:16:25.665306
5749,8272336,23500713,Entire home/apt,,,0,,,2.0,2.0,239.0,2.0,25.79285,-80.188233,2016-02-12 23:14:04.221708
5750,8272521,31883275,Private room,,,15,5.0,3.0,1.0,1.0,99.0,2.0,25.789664,-80.137717,2016-02-13 00:56:20.215908
5751,8273292,43624527,Entire home/apt,,,9,5.0,2.0,0.0,1.0,52.0,2.0,25.746493,-80.236165,2016-02-13 03:57:52.291709
5752,8273772,31739016,Entire home/apt,,,6,5.0,4.0,2.0,2.0,126.0,,25.79024,-80.138989,2016-02-13 01:11:01.502543
5753,8274357,43630624,Private room,,,0,,1.0,1.0,,190.0,1.0,25.889027,-80.123805,2016-02-12 16:22:13.043109
5754,8276315,35250871,Private room,,,30,4.5,1.0,1.0,1.0,75.0,1.0,25.791694,-80.127919,2016-02-13 02:16:04.490915
5755,8283319,23913888,Shared room,,,17,4.0,3.0,1.0,,41.0,1.0,25.770389,-80.195542,2016-02-12 23:08:38.228734
5756,8283324,43676159,Entire home/apt,,,2,5.0,4.0,1.0,1.0,170.0,3.0,25.773006,-80.132667,2016-02-13 02:41:02.637787
5757,8283613,43677351,Entire home/apt,,,2,5.0,5.0,2.0,2.0,200.0,2.0,25.956441,-80.177023,2016-02-13 02:46:23.322976
5758,8283891,24874335,Private room,,,12,4.5,2.0,1.0,1.0,50.0,3.0,25.823485,-80.196442,2016-02-12 15:46:04.759509
5759,8285827,490145,Entire home/apt,,,2,5.0,4.0,1.0,1.0,160.0,7.0,25.851871,-80.119098,2016-02-12 20:01:09.730227
5760,8286437,42682772,Private room,,,19,5.0,2.0,1.0,1.0,47.0,1.0,25.493022,-80.416202,2016-02-12 23:12:55.595186
5761,8286697,43623184,Entire home/apt,,,0,,,4.0,,800.0,7.0,25.9289,-80.12443,2016-02-12 23:25:15.490983
5762,8286794,34135422,Private room,,,0,,2.0,1.0,1.0,75.0,5.0,25.821899,-80.328516,2016-02-12 21:34:29.875209
5763,8286963,43693722,Private room,,,5,5.0,2.0,1.0,1.0,110.0,1.0,25.737804,-80.219737,2016-02-12 15:12:39.730010
5764,8287002,32063074,Entire home/apt,,,0,,,3.0,6.0,4100.0,3.0,25.788951,-80.168252,2016-02-13 03:42:51.996077
5765,8287770,43693722,Private room,,,3,5.0,2.0,1.0,1.0,125.0,1.0,25.735976,-80.219276,2016-02-12 23:18:02.943155
5766,8287981,43698620,Entire home/apt,,,0,,,2.0,2.0,100.0,5.0,25.691649,-80.435071,2016-02-12 15:36:34.512959
5767,8293214,28653632,Entire home/apt,,,19,5.0,2.0,1.0,1.0,90.0,2.0,25.750024,-80.278657,2016-02-13 02:24:54.604431
5768,8293324,7271307,Private room,,,0,,2.0,1.0,1.0,200.0,2.0,25.873908,-80.19476,2016-02-12 20:48:03.821956
5769,8293557,32865671,Private room,,,7,5.0,2.0,1.0,1.0,70.0,3.0,25.96734,-80.127813,2016-02-12 18:00:08.652886
5770,8294105,32865671,Shared room,,,4,5.0,2.0,1.0,1.0,60.0,3.0,25.96733,-80.128614,2016-02-13 02:36:57.283294
5771,8295616,12940616,Entire home/apt,,,4,5.0,4.0,1.0,1.0,60.0,1.0,25.78059,-80.135069,2016-02-12 18:05:33.641568
5772,8304370,14330868,Entire home/apt,,,1,5.0,2.0,1.0,1.0,180.0,3.0,25.742216,-80.240169,2016-02-12 19:50:51.061492
5773,8304863,12036276,Entire home/apt,,,1,5.0,4.0,2.0,2.0,600.0,3.0,25.792853,-80.185916,2016-02-13 00:54:09.433326
5774,8309182,29388658,Entire home/apt,,,2,5.0,4.0,2.0,2.0,90.0,1.0,25.782001,-80.193992,2016-02-13 01:40:12.793226
5775,8309345,31883653,Private room,,,5,5.0,2.0,1.0,1.0,55.0,3.0,25.79235,-80.187522,2016-02-12 18:14:02.066811
5776,8310758,25139835,Entire home/apt,,,6,4.0,,3.0,,280.0,1.0,25.783864,-80.142177,2016-02-12 18:13:44.090538
5777,8311444,8643876,Entire home/apt,,,0,,,4.0,2.0,997.0,1.0,25.794266,-80.127998,2016-02-12 16:18:36.250441
5778,8320433,740449,Entire home/apt,,,5,4.0,5.0,1.0,,119.0,1.0,25.833422,-80.120867,2016-02-13 05:11:26.428523
5779,8320620,740449,Entire home/apt,,,0,,4.0,1.0,1.0,99.0,1.0,25.835248,-80.119077,2016-02-12 15:23:27.489739
5780,8320885,31371578,Entire home/apt,,,0,,,2.0,1.0,90.0,7.0,25.729816,-80.245086,2016-02-12 22:55:51.544136
5781,8322220,5669956,Entire home/apt,,,3,4.5,,3.0,2.0,259.0,6.0,25.776916,-80.188374,2016-02-13 00:26:55.867032
5782,8322427,8498238,Entire home/apt,,,5,4.0,4.0,1.0,1.0,99.0,3.0,25.955179,-80.121032,2016-02-12 18:39:49.298388
5783,8323597,35564950,Entire home/apt,,,0,,,2.0,2.0,140.0,3.0,25.933919,-80.127175,2016-02-12 23:25:51.116268
5784,8323627,12902849,Private room,,,0,,2.0,1.0,1.0,79.0,4.0,25.788158,-80.144118,2016-02-12 21:46:52.374549
5785,8325128,43887030,Shared room,,,0,,1.0,1.0,1.0,60.0,30.0,25.859549,-80.123423,2016-02-12 22:16:40.746016
5786,8325278,11072900,Entire home/apt,,,0,,,2.0,2.0,375.0,,25.774648,-80.131137,2016-02-12 16:39:31.667926
5787,8325338,11072900,Entire home/apt,,,0,,,2.0,2.0,375.0,,25.775392,-80.131681,2016-02-13 01:36:39.904281
5788,8326272,5727111,Entire home/apt,,,24,5.0,4.0,1.0,1.0,90.0,2.0,25.848721,-80.170948,2016-02-12 15:16:11.502811
5789,8327127,26160518,Entire home/apt,,,2,5.0,,2.0,2.0,155.0,2.0,25.865461,-80.128264,2016-02-12 19:30:04.264595
5790,8336637,43942636,Private room,,,3,5.0,2.0,1.0,1.0,179.0,1.0,25.960951,-80.129032,2016-02-13 00:27:21.203374
5791,8337026,29623513,Private room,,,2,5.0,2.0,1.0,2.0,140.0,3.0,25.835529,-80.120871,2016-02-13 04:00:15.576780
5792,8337441,43945988,Entire home/apt,,,11,5.0,,1.0,1.0,160.0,1.0,25.758619,-80.194044,2016-02-12 18:26:04.790365
5793,8337882,28353681,Entire home/apt,,,7,4.5,5.0,2.0,1.0,80.0,4.0,25.778981,-80.135184,2016-02-12 18:18:18.991085
5794,8337994,28353681,Private room,,,17,4.5,2.0,1.0,1.0,50.0,2.0,25.778157,-80.136226,2016-02-12 20:18:04.860340
5795,8339994,43960910,Entire home/apt,,,0,,4.0,1.0,1.0,120.0,1.0,25.934707,-80.124039,2016-02-12 19:17:50.110379
5796,8341485,284544,Entire home/apt,,,0,,4.0,0.0,1.0,499.0,3.0,25.795067,-80.130148,2016-02-12 14:45:22.996498
5797,8341541,2219808,Private room,,,1,5.0,2.0,1.0,1.0,100.0,2.0,25.80432,-80.187254,2016-02-12 16:32:15.553353
5798,8348956,15811968,Entire home/apt,,,1,5.0,2.0,0.0,1.0,75.0,3.0,25.800386,-80.197933,2016-02-12 16:21:51.502330
5799,8350135,23873772,Entire home/apt,,,6,4.5,,3.0,2.0,250.0,5.0,25.955035,-80.120763,2016-02-12 19:41:22.494584
5800,8350194,33769291,Entire home/apt,,,0,,4.0,1.0,1.0,149.0,1.0,25.849827,-80.184717,2016-02-12 16:41:40.912330
5801,8351505,44017388,Entire home/apt,,,17,4.5,3.0,0.0,1.0,80.0,5.0,25.779863,-80.135151,2016-02-12 21:34:00.749451
5802,8352001,44021851,Entire home/apt,,,15,5.0,4.0,1.0,1.0,90.0,1.0,25.77751,-80.134472,2016-02-12 23:44:13.148036
5803,8352069,2014497,Entire home/apt,,,1,,,4.0,2.0,450.0,,25.742682,-80.224608,2016-02-13 03:41:25.800564
5804,8353807,44031755,Private room,,,0,,2.0,1.0,1.0,89.0,1.0,25.841008,-80.374576,2016-02-12 22:38:05.253370
5805,8353916,4810928,Entire home/apt,,,0,,4.0,2.0,,70.0,6.0,25.714204,-80.275434,2016-02-12 17:27:34.407926
5806,8354641,9444702,Entire home/apt,,,4,5.0,3.0,1.0,,180.0,3.0,25.770521,-80.190121,2016-02-12 13:49:08.279213
5807,8355232,35052353,Entire home/apt,,,2,5.0,,2.0,2.0,375.0,1.0,25.957851,-80.120336,2016-02-12 14:54:19.055815
5808,8355982,47424,Private room,,,5,5.0,3.0,1.0,1.0,75.0,1.0,25.742384,-80.223634,2016-02-12 21:15:50.952671
5809,8360649,1171932,Entire home/apt,,,5,4.0,,2.0,2.0,400.0,2.0,25.7885,-80.135194,2016-02-12 15:27:34.802929
5810,8361045,20370702,Entire home/apt,,,2,4.5,2.0,1.0,1.0,200.0,1.0,25.762778,-80.188335,2016-02-12 23:30:40.784280
5811,8362459,16086542,Entire home/apt,,,1,5.0,,2.0,2.0,150.0,7.0,25.932815,-80.126585,2016-02-12 19:01:16.042161
5812,8363963,22842677,Entire home/apt,,,0,,3.0,0.0,1.0,69.0,1.0,25.935314,-80.154366,2016-02-13 04:23:20.422631
5813,8365333,42845377,Private room,,,6,4.0,2.0,1.0,1.0,80.0,1.0,25.954058,-80.134485,2016-02-13 00:11:59.862429
5814,8378617,29152164,Entire home/apt,,,35,4.5,4.0,0.0,1.0,65.0,1.0,25.739367,-80.243865,2016-02-13 01:20:36.421827
5815,8382102,43169930,Entire home/apt,,,2,4.0,4.0,1.0,1.0,150.0,4.0,25.806746,-80.126046,2016-02-13 04:31:48.959750
5816,8384181,740449,Entire home/apt,,,2,4.0,4.0,1.0,1.0,159.0,1.0,25.834384,-80.119068,2016-02-13 02:39:47.291504
5817,8386646,41427669,Entire home/apt,,,21,4.5,2.0,1.0,1.0,88.0,1.0,25.781629,-80.133706,2016-02-13 04:58:50.548972
5818,8387522,44196735,Entire home/apt,,,1,5.0,4.0,0.0,1.0,129.0,1.0,25.844501,-80.120125,2016-02-12 14:30:54.546187
5819,8388815,23831654,Entire home/apt,,,2,5.0,,2.0,2.0,175.0,2.0,25.787079,-80.143867,2016-02-12 19:49:29.343707
5820,8389511,21377738,Entire home/apt,,,23,5.0,4.0,1.0,1.0,115.0,1.0,25.788607,-80.134753,2016-02-12 23:25:05.918400
5821,8389633,24238361,Entire home/apt,,,12,4.5,,2.0,2.0,229.0,3.0,25.788952,-80.135261,2016-02-13 00:33:40.013674
5822,8390011,41610804,Entire home/apt,,,6,4.0,5.0,0.0,1.0,125.0,3.0,25.846221,-80.120616,2016-02-12 18:40:23.910302
5823,8390193,20375055,Entire home/apt,,,1,5.0,4.0,1.0,1.0,139.0,1.0,25.880179,-80.120885,2016-02-12 17:39:56.069331
5824,8390313,20375055,Entire home/apt,,,0,,,2.0,2.0,190.0,1.0,25.880663,-80.122465,2016-02-12 16:00:46.747252
5825,8390986,3972899,Entire home/apt,,,2,5.0,5.0,2.0,2.0,195.0,5.0,25.762415,-80.193936,2016-02-12 20:08:02.440435
5826,8391168,7913436,Entire home/apt,,,11,5.0,4.0,1.0,,150.0,,25.952362,-80.120716,2016-02-12 17:27:47.196712
5827,8391705,59907,Entire home/apt,,,1,5.0,2.0,0.0,1.0,175.0,1.0,25.773396,-80.135162,2016-02-13 02:49:34.013917
5828,8393474,4051761,Entire home/apt,,,9,4.0,4.0,0.0,1.0,100.0,1.0,25.845691,-80.119328,2016-02-13 05:09:20.739215
5829,8396673,16130487,Private room,,,3,5.0,4.0,1.0,1.0,84.0,2.0,25.785215,-80.143835,2016-02-13 02:37:00.072078
5830,8397524,15958401,Entire home/apt,,,3,5.0,3.0,1.0,,130.0,,25.943331,-80.123553,2016-02-12 22:27:12.028324
5831,8403283,29509388,Entire home/apt,,,1,5.0,4.0,2.0,2.0,150.0,7.0,25.956862,-80.130538,2016-02-12 22:56:13.261286
5832,8404123,10910251,Entire home/apt,,,2,4.0,3.0,1.0,1.0,64.0,1.0,25.73657,-80.313422,2016-02-13 01:47:51.419949
5833,8405180,29605625,Entire home/apt,,,0,,4.0,1.0,1.0,199.0,1.0,25.75953,-80.192769,2016-02-13 02:57:40.412828
5834,8405944,9583701,Entire home/apt,,,17,4.5,5.0,2.0,2.0,156.0,3.0,25.779619,-80.134585,2016-02-12 22:55:38.004395
5835,8406289,35028794,Entire home/apt,,,0,,4.0,1.0,1.0,129.0,5.0,25.857856,-80.121595,2016-02-12 19:20:34.816863
5836,8406701,44286049,Entire home/apt,,,9,5.0,4.0,1.0,1.0,125.0,2.0,25.796297,-80.140398,2016-02-12 21:31:04.115952
5837,8406802,15323909,Entire home/apt,,,0,,4.0,1.0,1.0,149.0,4.0,25.952689,-80.119054,2016-02-13 00:30:16.444727
5838,8409481,10321973,Entire home/apt,,,1,5.0,2.0,1.0,1.0,90.0,5.0,25.778962,-80.13444,2016-02-12 20:30:06.625481
5839,8410597,25601350,Entire home/apt,,,0,,,6.0,,3500.0,1.0,25.782635,-80.158211,2016-02-12 20:14:45.746344
5840,8410996,20954169,Entire home/apt,,,1,4.0,,2.0,,375.0,2.0,25.786435,-80.143762,2016-02-13 05:09:41.389051
5841,8411996,25760697,Private room,,,9,5.0,2.0,1.0,1.0,69.0,1.0,25.867506,-80.126486,2016-02-12 21:58:37.015320
5842,8417184,44334334,Entire home/apt,,,0,,,2.0,3.0,350.0,2.0,25.88421,-80.123287,2016-02-12 21:50:01.867786
5843,8419967,24864399,Entire home/apt,,,0,,,6.0,6.0,10000.0,7.0,25.804408,-80.146769,2016-02-12 18:27:19.490476
5844,8420124,8498238,Entire home/apt,,,7,4.5,,3.0,2.0,289.0,3.0,25.954616,-80.122736,2016-02-13 02:52:45.652974
5845,8420662,22676435,Entire home/apt,,,0,,4.0,2.0,2.0,1400.0,4.0,25.795205,-80.128461,2016-02-12 20:59:38.497561
5846,8421276,26475711,Entire home/apt,,,4,4.0,,3.0,3.0,497.0,5.0,25.886582,-80.127622,2016-02-12 15:09:51.985445
5847,8422132,402729,Private room,,,1,5.0,3.0,1.0,1.0,190.0,1.0,25.77816,-80.133417,2016-02-12 21:57:51.961708
5848,8422361,28869507,Entire home/apt,,,4,5.0,4.0,1.0,1.0,75.0,5.0,25.821454,-80.209409,2016-02-12 21:07:15.697315
5849,8422511,402729,Private room,,,2,5.0,4.0,1.0,1.0,210.0,1.0,25.780262,-80.131938,2016-02-12 16:46:33.499952
5850,8422546,32573006,Entire home/apt,,,1,5.0,3.0,1.0,2.0,179.0,3.0,25.784895,-80.142124,2016-02-12 22:15:21.855620
5851,8423059,402729,Entire home/apt,,,3,5.0,,2.0,1.0,480.0,1.0,25.77879,-80.131427,2016-02-12 19:51:31.141977
5852,8423361,14935218,Entire home/apt,,,1,5.0,,5.0,,1200.0,4.0,25.872767,-80.174562,2016-02-12 22:14:47.168216
5853,8423937,4281805,Entire home/apt,,,0,,,5.0,,3570.0,7.0,25.672708,-80.291135,2016-02-12 16:38:24.540493
